,stop_id_x,stop_name_x,stop_desc_x,stop_lat_x,stop_lon_x,zone_id_x,stop_url_x,location_type_x,parent_station_x,place_id_x,place_name_x,trip_id,arrival_time_x,departure_time_x,stop_sequence_x,stop_headsign_x,pickup_type_x,drop_off_type_x,shape_dist_traveled_x,stop_id_y,stop_name_y,stop_desc_y,stop_lat_y,stop_lon_y,zone_id_y,stop_url_y,location_type_y,parent_station_y,place_id_y,place_name_y,arrival_time_y,departure_time_y,stop_sequence_y,stop_headsign_y,pickup_type_y,drop_off_type_y,shape_dist_traveled_y,duration
10754,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546834:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,132.0
10755,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546834:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,86.0
10759,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546834:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,13:22:00,13:24:00,4,,0,0,,16.0
10761,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4760F2546834:2023-10-03T00:24:35Z,13:02:00,13:06:00,3,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,53.0
10762,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2546834:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,253.0
10763,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2546834:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,114.0
10764,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2546834:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,68.0
10770,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4760F2546834:2023-10-03T00:24:35Z,13:22:00,13:24:00,4,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,35.0
10771,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546834:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,299.0
10772,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546834:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,160.0
10773,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546834:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,114.0
10776,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546834:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,13:02:00,13:06:00,3,,0,0,,24.0
10777,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546834:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,13:22:00,13:24:00,4,,0,0,,44.0
10779,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4760F2546834:2023-10-03T00:24:35Z,12:35:00,12:38:00,2,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,13:59:00,14:02:00,5,,0,0,,81.0
10780,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2546834:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,17:37:00,17:37:00,10,,1,0,,215.0
10781,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2546834:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,15:18:00,15:23:00,7,,0,0,,76.0
10782,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4760F2546834:2023-10-03T00:24:35Z,13:59:00,14:02:00,5,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,14:32:00,14:34:00,6,,0,0,,30.0
10796,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4762F1808274:2023-09-30T00:27:01Z,17:18:00,17:24:00,6,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,128.0
10803,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4762F1808274:2023-09-30T00:27:01Z,16:31:00,16:33:00,5,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,179.0
10804,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4762F1808274:2023-09-30T00:27:01Z,16:31:00,16:33:00,5,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,45.0
10810,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1808274:2023-09-30T00:27:01Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,369.0
10811,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1808274:2023-09-30T00:27:01Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,235.0
10812,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1808274:2023-09-30T00:27:01Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,188.0
10814,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1808274:2023-09-30T00:27:01Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,15:02:00,15:06:00,2,,0,0,,99.0
10815,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1808274:2023-09-30T00:27:01Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,14:35:00,14:38:00,1,,0,0,,72.0
10816,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1808274:2023-09-30T00:27:01Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,15:59:00,16:02:00,4,,0,0,,156.0
10817,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1808274:2023-09-30T00:27:01Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,266.0
10818,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1808274:2023-09-30T00:27:01Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,132.0
10819,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1808274:2023-09-30T00:27:01Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,85.0
10823,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1808274:2023-09-30T00:27:01Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,15:59:00,16:02:00,4,,0,0,,53.0
10824,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1808274:2023-09-30T00:27:01Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,294.0
10825,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1808274:2023-09-30T00:27:01Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,160.0
10826,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1808274:2023-09-30T00:27:01Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,113.0
10828,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1808274:2023-09-30T00:27:01Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,15:02:00,15:06:00,2,,0,0,,24.0
10830,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1808274:2023-09-30T00:27:01Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,15:59:00,16:02:00,4,,0,0,,81.0
10831,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4762F1808274:2023-09-30T00:27:01Z,15:59:00,16:02:00,4,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,210.0
10832,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4762F1808274:2023-09-30T00:27:01Z,15:59:00,16:02:00,4,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,76.0
10833,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4762F1808274:2023-09-30T00:27:01Z,15:59:00,16:02:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,29.0
10845,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4762F1909779:2023-10-03T00:24:35Z,17:18:00,17:24:00,6,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,128.0
10852,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4762F1909779:2023-10-03T00:24:35Z,16:31:00,16:33:00,5,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,179.0
10853,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4762F1909779:2023-10-03T00:24:35Z,16:31:00,16:33:00,5,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,45.0
10859,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1909779:2023-10-03T00:24:35Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,369.0
10860,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1909779:2023-10-03T00:24:35Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,235.0
10861,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1909779:2023-10-03T00:24:35Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,188.0
10863,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1909779:2023-10-03T00:24:35Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,15:02:00,15:06:00,2,,0,0,,99.0
10864,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1909779:2023-10-03T00:24:35Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,14:35:00,14:38:00,1,,0,0,,72.0
10865,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1909779:2023-10-03T00:24:35Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,15:59:00,16:02:00,4,,0,0,,156.0
10866,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1909779:2023-10-03T00:24:35Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,266.0
10867,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1909779:2023-10-03T00:24:35Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,132.0
10868,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1909779:2023-10-03T00:24:35Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,85.0
10872,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4762F1909779:2023-10-03T00:24:35Z,15:02:00,15:06:00,2,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,15:59:00,16:02:00,4,,0,0,,53.0
10873,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1909779:2023-10-03T00:24:35Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,294.0
10874,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1909779:2023-10-03T00:24:35Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,160.0
10875,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1909779:2023-10-03T00:24:35Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,113.0
10877,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1909779:2023-10-03T00:24:35Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,15:02:00,15:06:00,2,,0,0,,24.0
10879,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4762F1909779:2023-10-03T00:24:35Z,14:35:00,14:38:00,1,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,15:59:00,16:02:00,4,,0,0,,81.0
10880,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4762F1909779:2023-10-03T00:24:35Z,15:59:00,16:02:00,4,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,210.0
10881,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4762F1909779:2023-10-03T00:24:35Z,15:59:00,16:02:00,4,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,76.0
10882,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4762F1909779:2023-10-03T00:24:35Z,15:59:00,16:02:00,4,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,29.0
10894,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4762F1920276:2023-08-29T11:49:37Z,17:18:00,17:24:00,6,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,128.0
10901,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4762F1920276:2023-08-29T11:49:37Z,16:31:00,16:33:00,5,,0,0,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,179.0
10902,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4762F1920276:2023-08-29T11:49:37Z,16:31:00,16:33:00,5,,0,0,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,45.0
10908,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1920276:2023-08-29T11:49:37Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,19:32:00,19:32:00,9,,1,0,,369.0
10909,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1920276:2023-08-29T11:49:37Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,17:18:00,17:24:00,6,,0,0,,235.0
10910,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1920276:2023-08-29T11:49:37Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,16:31:00,16:33:00,5,,0,0,,188.0
10912,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,OCESN4762F1920276:2023-08-29T11:49:37Z,13:23:00,13:23:00,0,,0,1,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,15:02:00,15:06:00,2,,0,0,,99.0
